GAGE_ID,pond,emergent,forest_shrub,lake,other
01200000,0.650510566093,2.61578145606,4.10762208881,1.2306525379,0.0
01301000,0.678301678899,0.153897370914,1.01882833119,0.471605806194,0.0
01302020,0.427338718982,0.127382990751,0.418530261023,2.28084058084,0.0
01312000,0.471686269973,0.827300277541,6.2460259089,3.21230676655,0.0
01315000,0.196154437448,0.654754172008,6.0435587645,6.10396114318,0.0
01315500,0.407495313658,0.760751868114,6.79555490656,3.13202819813,0.0
01317000,0.508952245388,0.354515564319,5.80772351218,3.79698491122,0.0
01318500,0.472002360883,0.567831795521,5.9887745713,2.82660782566,0.0
01321000,0.379655538077,0.688198193729,7.01556378889,2.90419272166,0.0
01325000,0.376251420522,0.769443784239,5.3773402789,5.66569815047,0.0
01327750,0.431390194602,0.642754287675,5.71643941717,3.90260289355,0.0
01329490,0.158343575714,0.519090192822,1.56034927345,0.402783712647,0.00458419194713
01330000,0.694759077129,1.00692750586,9.31196067022,0.188663986934,0.0
01331095,0.409436036751,0.699929559621,5.42454751294,3.1623663716,0.00696859431615
01334500,0.0611293471829,0.213399381036,0.694654987635,0.0136591498658,0.00183925752796
01335754,0.368773876792,0.701431162267,4.88241020574,2.78206737302,0.00644753904042
01336000,0.480800722677,1.52679549677,3.81650885864,2.38354664997,0.0
01346000,0.468731182841,1.04111249396,5.01123485244,1.83094403531,0.000535391067324
01347000,0.387180522825,1.281251114,3.97915739784,1.05726485864,0.0136244932715
01348000,0.65291471729,1.37316633849,5.42593038173,1.9068952961,0.0
01349000,0.354191506042,1.25452576181,0.790814290274,0.0,0.0100348300419
01349150,0.428237402058,1.43373261879,1.95965872642,0.0,0.0290482155091
01349700,0.42038673426,0.352398814874,0.383221449296,0.306110010118,0.0
01349705,0.39466701367,0.342191160357,0.502570998042,0.186412570761,0.0
01349950,0.366473073342,0.277273846104,0.658728339894,0.118382586492,0.0
01350035,0.411969916115,0.462190332626,0.535378704718,0.238271154365,0.0
01350101,0.318373070279,0.335542965283,0.593797130838,0.682406646623,0.0
01350120,0.685712891475,2.53339975961,1.23738974962,3.51584002059,0.0
01350180,0.3484565671,0.411955380451,0.657169539895,0.874339460687,0.0
01350355,0.387184496002,0.471158167366,0.885050339786,0.742972735835,0.000378356722489
01351500,0.530431320505,0.806120682582,1.0200844438,0.488278364589,0.00572810725824
01357500,0.485403962144,1.14138994541,2.93725490382,0.985696430013,0.00764605814088
01358000,0.419454206532,0.882765071395,4.03933148134,1.9979483523,0.0070707470893
01360640,0.387391590726,0.527698405551,4.09906756822,0.369526967253,0.0
01362500,0.0941191091347,0.206330848421,0.402460148251,0.102683172604,0.0
01364500,0.252543412317,0.308695195392,1.33134241813,3.20853123354,0.000360993896272
01365500,0.140515715232,0.395505011543,1.12899267545,0.372674525835,0.0
01367500,0.311358377169,0.538680830209,2.4490931215,1.18485562617,0.00100500501733
01372058,0.474269769503,1.00548740171,3.80954282208,1.66674438501,0.0320551452039
01372500,0.895588770967,1.38728078169,4.0018455855,0.724780731239,0.0
01374505,0.814854868702,1.04318161677,6.99721326957,2.89838915753,0.0
01374531,0.775090985749,1.04077970371,6.96296376595,3.08165254799,0.0
01374559,1.01817189132,0.528500128431,9.23434641782,3.51505653893,0.0
01374581,1.321030262,0.546596160873,6.37453019557,4.96729066007,0.0
01374598,2.46907090937,0.442043862483,3.43443482819,0.0,0.0
01374701,1.04878072087,0.432507254697,4.23588948647,7.90108268145,0.0
01374821,1.10569261204,0.55364150758,6.41557893506,5.12011880615,0.0
01374890,0.432198454294,0.350391329097,8.047541072,3.57465224774,0.0
01374901,0.439552506039,0.293107663291,6.8597830257,6.94437127556,0.0
01374930,1.03970856654,0.567742152466,7.45367464354,8.97456695842,0.0
01374941,0.957284874146,0.475182347043,5.8014516799,10.6697387519,0.0
01375000,0.88704933695,0.497939847023,5.02304520735,5.25048444627,0.0
01376500,0.207867008914,0.0932757888206,0.846476181147,0.519118100122,0.0
01376800,0.479599103554,0.328343568552,2.24829287712,7.32016215145,0.0
01387400,0.682096323874,1.38109666745,3.32901866603,3.84742889895,0.0
01387420,0.645763849532,1.3053738396,3.27875473028,3.59928751329,0.0
01387450,0.709374779451,0.210287613268,3.74559520849,0.0,0.0
01413088,0.271013969882,0.813560759796,0.154235756046,0.0,0.0
01413398,0.243094662094,0.17483363528,0.166885475649,0.0,0.0
01417000,0.269109238213,0.262775892599,0.201245905325,2.40016702695,0.0
01417500,0.254025791728,0.236125016676,0.197230828543,1.94801735822,0.0
01420500,0.515489162031,0.24861672864,0.969041843004,0.580247945033,0.0
01421000,0.331331610986,0.242719214961,0.467715670084,1.37472004466,0.0
01421610,0.774732984066,1.20188529935,0.830067099246,0.0,0.0
01421900,0.406325761039,0.637555800485,0.470450149006,0.0672714076327,0.000281851485613
01425000,0.371310121996,0.455934662994,0.353512453499,1.66544616444,0.000316222209345
01426500,0.368116172663,0.43779723398,0.41896879789,1.3626847348,0.000242520983612
01427500,0.486345078425,0.453768723196,1.97597987694,0.640931690438,0.0
01428000,0.581739095694,1.52712694872,3.46322798098,1.2870434569,0.0
01432900,0.731941204598,0.715112338121,3.30501192459,0.953380325547,0.0
01433500,0.649949504744,0.791865945912,4.29675307596,3.9988237402,0.0
01434498,0.207353878475,0.039812371556,0.116871491947,0.0,0.0
01436000,0.173473352993,0.124844527583,0.413183844871,2.47657968362,0.0
01436690,0.439338152882,0.314080037054,1.87315619922,2.49250964397,0.0
01437500,0.414627659507,0.771951934476,3.09830052034,2.18876685171,0.0
01500000,0.438936001562,0.394145771143,0.651558169548,0.329653215553,0.0
01500500,0.552848346751,1.80307635278,3.83035266253,1.25463878352,0.0874201627683
01503000,0.445623291526,1.3020715069,2.83086660383,0.669827961513,0.0385636060454
01505000,0.342279648674,1.48925565797,5.15487799481,0.792460026856,0.0
01507000,0.32495822064,1.12120024227,3.74559806117,0.524142002214,0.0
01509000,0.251300709688,0.779173625061,2.56536681663,0.424230240345,0.0
01512500,0.278796286386,0.836212649682,2.81431337991,0.531586644426,0.0
01513831,0.389576056382,1.02515194728,2.5919428866,0.556088951042,0.020448492127
01520000,0.180018135737,0.160429975024,0.106236897617,0.22284836103,0.0
01520500,0.109030049085,0.128139782639,0.124487764186,0.326591467173,0.0
01521500,0.243002444414,0.161016406065,0.467433789709,0.0,0.0
01523500,0.276352625025,0.137488080039,0.278934284597,0.284463516007,0.0
01524500,0.256588459933,0.274696903619,0.779834415172,0.171384601452,0.0
01525500,0.188624871151,0.20333495843,0.536926919349,0.0786571596357,0.0
01526500,0.168180939436,0.180620802995,0.287295447866,0.210887763755,0.0
01529500,0.280021537211,0.731538756342,2.19003664929,0.657318680771,0.030993306277
01529950,0.198080862784,0.324442249185,0.767664135974,0.308279877955,0.00728362783922
03011020,0.161117097941,0.31362402192,1.05587353425,0.100793077045,0.0
03014500,0.289093717029,0.124569324558,3.17628277135,10.6476371461,0.0
04213500,0.546102627383,0.716748908634,2.45330802271,0.167118359494,0.0
04214500,0.719073363433,0.746188099038,3.72235070239,0.0535140716688,0.0
04215000,0.649446196378,1.01336082953,5.05437133345,0.143253931531,0.00060869947818
04215500,0.807684324575,0.473063026924,2.7590608686,0.0608571651841,0.0
04217000,0.785081859085,1.30927943789,5.16840475703,0.33864843877,0.00209138055307
04218000,0.694792639958,1.32849917366,10.105107649,0.206424394897,0.167733180368
04218518,0.997400533163,1.10932043479,13.0414416444,0.849662981296,0.0
04223000,0.360237453382,0.464022072935,1.35871383932,0.154879895469,0.0010833030526
04227000,0.284101354237,0.343235308521,1.51609872839,0.145193309195,4.57927933376
04227500,0.352309569659,0.45557986812,1.67314586705,0.283025631507,1.0878382529
04227995,0.215525222359,1.098186953,1.7594356825,6.94687783412,0.0
04228500,0.330346479557,0.512539409962,1.78804635842,0.544527073032,1.00210112313
04229500,0.3558220522,0.902992016086,2.48068330903,3.70741571373,0.0590099745803
04230380,0.63887875071,1.01883639065,4.48533805727,0.0,0.000952759232638
04230500,0.443729402164,1.25641290149,5.87603057699,0.0549153896298,0.0830069264151
04231000,0.372510086481,1.4576044292,13.3602741453,0.109114665751,0.0131494991632
04231600,0.356531977006,0.768011448046,3.43517439073,0.675759461321,0.720379842406
04232034,0.444891999704,1.59853729025,3.38793672458,0.719724694483,0.0
04232050,0.789821036057,0.741684144828,3.51283248232,0.544001341952,0.0
04232482,0.288171283219,0.42048204217,1.0465015925,8.88446494936,0.0
04234000,0.273772996555,0.960680826208,3.62624602968,0.240967872382,0.0
04235250,0.351114519691,0.726002234182,5.10741441212,0.134444690225,3.62052788762
04237500,0.33835337384,0.990330966955,4.72818603993,6.5728592938,0.128214670069
04239000,0.20730906225,0.801866490981,3.1340102187,0.259729323627,0.0
04240010,0.20232323693,0.640558609776,2.61331951065,0.192334928043,0.0
04240100,0.0991634563637,0.0916147157917,2.26523170043,0.0,0.0
04240120,0.128550286018,0.274406943715,4.11382672275,0.0,0.0
04240180,0.134584932132,0.598638323847,1.99099792286,7.82546423548,0.0
04240300,0.226815489181,0.544559341773,2.95943574114,3.53895850133,0.0
04242500,1.63753550977,4.1943061223,12.5948066186,0.692654175506,0.0
04243500,0.331391092952,1.16984298711,5.18505062025,0.104610794958,0.00109986726643
04247000,0.670507010111,1.80964119446,10.8298474929,6.10083557356,0.00038283860525
04249000,0.42784164699,1.18446425518,6.66857308937,6.02042297996,0.0788273002247
04250200,0.872978631832,1.85274620666,13.1584103598,2.12803160527,0.0
04250750,0.297175318561,0.964298289822,7.72560186885,0.0,0.0
04252500,0.44882888184,1.57285109096,12.2755123752,2.42206083927,0.0
04258000,0.861348091018,2.32451912164,11.2842321329,7.13090677188,0.000115466456553
04260500,0.644068318668,1.91332223543,11.0539667715,2.61642297905,0.00748444527157
04262000,1.07918499602,1.98155483464,9.94049888412,6.19303651509,0.0
04262500,0.685891200166,1.06648596564,11.6831303879,0.987135639131,0.0
04263000,0.652738033826,1.65683517162,10.1003730771,2.1905307481,0.0
04266500,0.465028977422,1.03400970584,9.8885187803,8.15370984587,0.0
04267500,0.491197489029,0.946238330082,11.8207156413,7.38598754612,0.0
04268000,0.441246277924,0.900146246993,11.2122424279,6.47524071432,0.0
04269000,0.375987264053,0.563281499518,13.4352521148,1.90553391833,0.0
04270000,0.287332031681,0.6271196203,10.0250769897,1.71262785918,0.0
04270200,0.123579177379,0.292183071717,7.38290347078,0.183000926312,0.0
04271500,0.369123880237,1.20258785748,7.88231193927,1.34381686795,0.00474473948392
04271815,0.372176705761,1.75848587484,8.23312336793,0.486308584723,0.0
04273500,0.438526761305,0.449914875161,10.2041968714,5.65280120213,0.0
04275000,0.142514955549,0.206294076662,2.36660127544,0.300899817063,0.0
04275500,0.238786479604,0.404720418749,4.23827138079,1.47225626059,0.0
04276500,0.295855079251,0.490107293006,4.13034255176,0.551704165197,0.0
04279000,0.340369684483,0.209434968261,2.81333023148,17.8173353952,0.0
04280450,0.458875697392,0.572608675719,1.49518289011,1.02124094849,0.0103595916117
